Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Torulaspora globosa,, NC_027459
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Diaporthales, Diaporthaceae, Diaporthe longicolla,, NC_027509
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Ophiocordycipitaceae, Hirsutella minnesotensis,, NC_027660
Mucoromycota, Mucoromycota, Mucoromycotina, , Mucorales, Phycomycetaceae, Phycomyces blakesleeanus,, NC_027730
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Tricholomataceae, Tricholoma matsutake,, NC_028135
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Cordycipitaceae, Lecanicillium saksenae,, NC_028330
Mucoromycota, Mucoromycota, Glomeromycotina, Glomeromycetes, Glomerales, Glomeraceae, Rhizophagus fasciculatus,, NC_029185
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Nectriaceae, Fusarium mangiferae,, NC_029194
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Glomerellales, Glomerellaceae, Colletotrichum lupini,, NC_029213
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Glomerellales, Plectosphaerellaceae, Verticillium nonalfalfae,, NC_029238
Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Pleosporales, Didymellaceae, Didymella pinodes,, NC_029396
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Eremothecium sinecaudum,, NC_029458
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Glomerellales, Glomerellaceae, Colletotrichum tamarilloi,, NC_029706
Dikarya, Ascomycota, Pezizomycotina, Pezizomycetes, Pezizales, Pyronemataceae, Pyronema omphalodes,, NC_029745
Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Cairneyella variabilis,, NC_029759
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, , Acremonium fuci,, NC_029851
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Lecanoraceae, Lecanora strobilina,, NC_030051
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Glomerellales, Glomerellaceae, Colletotrichum fioriniae,, NC_030052
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Ophiocordycipitaceae, Hirsutella rhossiliensis,, NC_030164
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Penicillium polonicum,, NC_030172
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Hypocreaceae, Hypomyces aurantius,, NC_030206
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Hypocreaceae, Trichoderma gamsii,, NC_030218
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Nectriaceae, Nectria cinnabarina,, NC_030252
Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Capnodiales, Mycosphaerellaceae, Zasmidium cellare,, NC_030334
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Nectriaceae, Ilyonectria destructans,, NC_030340
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Diaporthales, Cryphonectriaceae, Chrysoporthe austroafricana,, NC_030522
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Diaporthales, Cryphonectriaceae, Chrysoporthe deuterocubensis,, NC_030523
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Diaporthales, Cryphonectriaceae, Chrysoporthe cubensis,, NC_030524
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Chaetothyriales, Herpotrichiellaceae, Cladophialophora bantiana,, NC_030600
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Cordycipitaceae, Beauveria malawiensis,, NC_030635
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Cordycipitaceae, Beauveria caledonica,, NC_030636
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Saccharomyces kudriavzevii,, NC_031184
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Saccharomyces mikatae,, NC_031185
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Trichomonascaceae, Sugiyamaella lignohabitans,, NC_031346
Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Helotiaceae, Glarea lozoyensis,, NC_031375
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Ophiocordycipitaceae, Tolypocladium ophioglossoides,, NC_031384
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Saccharomyces arboricola,, NC_031511
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Saccharomyces uvarum,, NC_031512
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Saccharomyces bayanus,, NC_031513
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Saccharomyces cariocanus,, NC_031514
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Saccharomyces pastorianus,, NC_031515
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Peltigerales, Peltigeraceae, Peltigera dolichorrhiza,, NC_031804
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Sporocadaceae, Pestalotiopsis fici,, NC_031828
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Metschnikowiaceae, [Candida] intermedia,, NC_032030
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Clavicipitaceae, Epichloe typhina,, NC_032063
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Clavicipitaceae, Epichloe festucae,, NC_032064
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Cordycipitaceae, Parengyodontium album,, NC_032302
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Pleurotaceae, Pleurotus eryngii,, NC_033533
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Hericiaceae, Hericium coralloides,, NC_033903
Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, , Pseudeurotiaceae, Pseudogymnoascus destructans,, NC_033907
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Peltigerales, Coccocarpiaceae, Coccocarpia palmicola,, NC_034332
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, , Fomitopsis palustris,, NC_034349
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Ophiocordycipitaceae, Ophiocordyceps sinensis,, NC_034659
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Ramalinaceae, Phyllopsora corallina,, NC_034779
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Parmeliaceae, Bryoria tenuis,, NC_034786
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Ostropales, Graphidaceae, Gomphillus americanus,, NC_034790
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Peltigerales, Collemataceae, Leptogium hirsutum,, NC_034928
Dikarya, Ascomycota, Pezizomycotina, Leotiomycetes, Helotiales, Sclerotiniaceae, Sclerotinia sclerotiorum 1980 UF-70,, NC_035155
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Ophiostomatales, Ophiostomataceae, Esteya vermicola,, NC_035254
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Glomerellales, Glomerellaceae, Colletotrichum salicis,, NC_035496
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Xylariales, Apiosporaceae, Arthrinium arundinis,, NC_035508
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Parmeliaceae, Imshaugia aleurites,, NC_035550
Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Pleosporales, Astrosphaeriellaceae, Pithomyces chartarum,, NC_035636
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Parmeliaceae, Hypogymnia vittata,, NC_035730
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Ostropales, Graphidaceae, Graphis lineola,, NC_035824
Dikarya, Ascomycota, Pezizomycotina, Arthoniomycetes, Arthoniales, Opegraphaceae, Opegrapha vulgata,, NC_035825
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Peltigerales, Lobariaceae, Ricasolia amplissima,, NC_035826
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Parmeliaceae, Usnea ceratina,, NC_035940
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Kluyveromyces marxianus DMKU3-1042,, NC_036023
Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Pleosporales, Pleosporaceae, Stemphylium lycopersici,, NC_036039
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Debaryomycetaceae, [Candida] psychrophila,, NC_036103
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Nectriaceae, Fusarium commune,, NC_036106
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Hypocreaceae, Trichoderma hamatum,, NC_036144
Mucoromycota, Mucoromycota, Mucoromycotina, , Mucorales, Cunninghamellaceae, Absidia glauca,, NC_036158
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Cladoniaceae, Cladonia rangiferina,, NC_036309
Dikarya, Basidiomycota, Pucciniomycotina, Microbotryomycetes, Sporidiobolales, Sporidiobolaceae, Rhodotorula mucilaginosa,, NC_036340
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Zygosaccharomyces mellis,, NC_036374
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Torulaspora quercuum,, NC_036375
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Torulaspora microellipsoides,, NC_036376
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Naumovozyma dairenensis,, NC_036377
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Kazachstania unispora,, NC_036378
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, [Candida] nivariensis,, NC_036379
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, [Candida] bracarensis,, NC_036380
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Ophiocordycipitaceae, Tolypocladium inflatum,, NC_036382
Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Pleosporales, Pleosporaceae, Bipolaris cookei,, NC_036417
Dikarya, Basidiomycota, Agaricomycotina, Tremellomycetes, Tremellales, Tremellaceae, Tremella fuciformis,, NC_036422
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Ophiocordycipitaceae, Hirsutella vermicola,, NC_036610
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Bionectriaceae, Clonostachys rosea,, NC_036667
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycetaceae, Kazachstania sinensis,, NC_036748
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Pleurotaceae, Pleurotus citrinopileatus,, NC_036998
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Pleurotaceae, Pleurotus platypus,, NC_036999
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Hypocreaceae, Trichoderma asperellum,, NC_037075
Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Capnodiales, Mycosphaerellaceae, Pseudocercospora mori,, NC_037198
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Parmeliaceae, Alectoria fallacina,, NC_037233
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Polyporaceae, Trametes hirsuta,, NC_037239
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Saccharomycodaceae, Saccharomycodes ludwigii,, NC_037703
Dikarya, Ascomycota, Saccharomycotina, Saccharomycetes, Saccharomycetales, Pichiaceae, Pichia kudriavzevii,, NC_037730
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Cantharellales, Cantharellaceae, Cantharellus appalachiensis,, NC_037756
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Cantharellales, Cantharellaceae, Cantharellus lutescens,, NC_037757
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Russulaceae, Russula compacta,, NC_037773
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Russulaceae, Russula abietina,, NC_037774
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Russulaceae, Russula foetens,, NC_037775
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Russulaceae, Russula lepida,, NC_037776
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Russulaceae, Russula virescens,, NC_037777
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Polyporaceae, Ganoderma tsugae,, NC_037936
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Polyporaceae, Ganoderma leucocontextum,, NC_037937
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, Polyporaceae, Ganoderma calidophilum,, NC_037938
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Russulaceae, Lactarius volemus,, NC_038054
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Russulaceae, Lactarius deliciosus,, NC_038055
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Russulaceae, Lactarius piperatus,, NC_038056
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Pleurotaceae, Pleurotus cornucopiae,, NC_038091
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Russulaceae, Lactarius hatsudake,, NC_038205
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Russulaceae, Lactifluus hygrophoroides,, NC_038206
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Lyophyllaceae, Lyophyllum decastes,, NC_038223
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Lyophyllaceae, Lyophyllum shimeji,, NC_038224
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Cladoniaceae, Cladonia peziziformis,, NC_039132
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Parmeliaceae, Pseudevernia consocians,, NC_039163
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Pertusariales, Pertusariaceae, Pertusaria propinqua,, NC_039355
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Cladoniaceae, Cladonia apodocarpa,, NC_039372
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Lyophyllaceae, Asterophora parasitica,, NC_039439
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Tricholomataceae, Blastosporella zonata,, NC_039440
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Lyophyllaceae, Myochromella boudieri,, NC_039441
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Lyophyllaceae, Tephrocybe rancida,, NC_039442
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Lyophyllaceae, Tricholomella constricta,, NC_039443
Dikarya, Basidiomycota, Ustilaginomycotina, Malasseziomycetes, Malasseziales, Malasseziaceae, Malassezia restricta,, NC_039455
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Hygrophoraceae, Hygrophorus russula,, NC_039589
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Parmeliaceae, Usnea mutabilis,, NC_039633
Dikarya, Basidiomycota, Pucciniomycotina, Pucciniomycetes, Pucciniales, Pucciniaceae, Puccinia striiformis f. sp. tritici,, NC_039655
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Cladoniaceae, Cladonia leporina,, NC_039662
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Cladoniaceae, Cladonia petrophila,, NC_039663
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Cladoniaceae, Cladonia subtenuis,, NC_039722
Dikarya, Basidiomycota, Agaricomycotina, Tremellomycetes, Tremellales, Bulleribasidiaceae, Hannaella oryzae,, NC_039747
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Hymenochaetales, Hymenochaetaceae, Sanghuangporus sanghuang,, NC_039931
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Parmeliaceae, Parmotrema ultralucens,, NC_040007
Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Pleosporales, Coniothyriaceae, Coniothyrium glycines,, NC_040008
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Caliciales, Physciaceae, Heterodermia speciosa,, NC_040159
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Ophiocordycipitaceae, Hirsutella thompsonii,, NC_040165
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus luchuensis,, NC_040166
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Podospora comata,, NC_040227
Dikarya, Ascomycota, Taphrinomycotina, Schizosaccharomycetes, Schizosaccharomycetales, Schizosaccharomycetaceae, Schizosaccharomyces cryophilus,, NC_040930
Fungi incertae sedis, Zoopagomycota, Entomophthoromycotina, Entomophthoromycetes, Entomophthorales, Ancylistaceae, Conidiobolus heterosporus,, NC_040967
Dikarya, Ascomycota, Pezizomycotina, Orbiliomycetes, Orbiliales, Orbiliaceae, Arthrobotrys oligospora,, NC_041246
Dikarya, Ascomycota, Pezizomycotina, Orbiliomycetes, Orbiliales, Orbiliaceae, Drechslerella brochopaga,, NC_041248
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus pseudoglaucus,, NC_041427
Dikarya, Ascomycota, Pezizomycotina, Orbiliomycetes, Orbiliales, Orbiliaceae, Arthrobotrys musiformis,, NC_041444
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus parasiticus,, NC_041445
Dikarya, Ascomycota, Pezizomycotina, Orbiliomycetes, Orbiliales, Orbiliaceae, Orbilia dorsalis,, NC_041448
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Cordycipitaceae, Cordyceps cicadae,, NC_041489
Dikarya, Ascomycota, Pezizomycotina, Orbiliomycetes, Orbiliales, Orbiliaceae, Dactylellina haptotyla,, NC_041555
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Lecanoraceae, Lecanora saxigena,, NC_042183
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Lecanoraceae, Lecanora cinereofusca,, NC_042184
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Caliciales, Physciaceae, Heterodermia casarettiana,, NC_042185
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Lyophyllaceae, Hypsizygus marmoreus,, NC_042219
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Physalacriaceae, Armillaria sinapina,, NC_042229
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Physalacriaceae, Armillaria borealis,, NC_042230
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Physalacriaceae, Armillaria solidipes,, NC_042231
Fungi incertae sedis, Chytridiomycota, , Chytridiomycetes, Synchytriales, Synchytriaceae, Synchytrium endobioticum,, NC_042370
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, , Phlyctidaceae, Phlyctis petraea,, NC_042413
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Boletales, Rhizopogonaceae, Rhizopogon salebrosus,, NC_042698
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Boletales, Rhizopogonaceae, Rhizopogon vinicolor,, NC_042699
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, , Desarmillaria tabescens,, NC_042769
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Polyporales, , Taiwanofungus camphoratus,, NC_042771
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Tricholomataceae, Laccaria amethystina,, NC_042772
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Tricholomataceae, Laccaria bicolor,, NC_042773
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Cladoniaceae, Cladonia macilenta,, NC_042822
Fungi incertae sedis, Chytridiomycota, , Chytridiomycetes, Synchytriales, Synchytriaceae, Synchytrium microbalum,, NC_042878
Fungi incertae sedis, Chytridiomycota, , Chytridiomycetes, Spizellomycetales, Spizellomycetaceae, Spizellomyces sp. 'palustris',, NC_042879
Fungi incertae sedis, Chytridiomycota, , Chytridiomycetes, Chytridiales, Chytriomycetaceae, Chytriomyces confervae,, NC_042880
Dikarya, Ascomycota, Pezizomycotina, Orbiliomycetes, Orbiliales, Orbiliaceae, Dactylella tenuis,, NC_042947
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Clavicipitaceae, Paecilomyces penicillatus,, NC_043850
Dikarya, Basidiomycota, Pucciniomycotina, Pucciniomycetes, Pucciniales, Pucciniaceae, Puccinia triticina,, NC_044103
Dikarya, Basidiomycota, Pucciniomycotina, Pucciniomycetes, Pucciniales, Sphaerophragmiaceae, Austropuccinia psidii,, NC_044121
Dikarya, Ascomycota, Pezizomycotina, Dothideomycetes, Capnodiales, Mycosphaerellaceae, Pseudocercospora fijiensis,, NC_044132
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Auriculariales, Auriculariaceae, Auricularia polytricha,, NC_044133
Dikarya, Ascomycota, Pezizomycotina, Lecanoromycetes, Lecanorales, Ramalinaceae, Ramalina intermedia,, NC_044483
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Hypocreales, Nectriaceae, Fusarium bambusae,, NC_044490
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Hymenochaetales, Hymenochaetaceae, Porodaedalea pini,, NC_044675
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Hymenochaetales, Hymenochaetaceae, Fomitiporia mediterranea,, NC_044676
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Hymenochaetales, Hymenochaetaceae, Phellinus lamaoensis,, NC_044677
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Hymenochaetales, Hymenochaetaceae, Coniferiporia sulphurascens,, NC_044678
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Hymenochaetales, Schizoporaceae, Schizopora paradoxa,, NC_044679
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Hymenochaetales, Hymenochaetaceae, Inonotus obliquus,, NC_044740
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Microascales, Ceratocystidaceae, Ceratocystis fimbriata,, NC_044963
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Pluteaceae, Volvariella volvacea,, NC_044971
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Microascales, Ceratocystidaceae, Ceratocystis albifundus,, NC_045185
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Amanitaceae, Amanita pseudoporphyria,, NC_045194
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Amanitaceae, Amanita basii,, NC_045195
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Amanitaceae, Amanita bisporigera,, NC_045196
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Amanitaceae, Amanita brunnescens,, NC_045197
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Amanitaceae, Amanita inopinata,, NC_045198
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Amanitaceae, Amanita muscaria,, NC_045199
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Amanitaceae, Amanita phalloides,, NC_045200
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Amanitaceae, Amanita thiersii,, NC_045201
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Agaricales, Agaricaceae, Macrolepiota fuliginosa,, NC_045202
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Boletales, Paxillaceae, Paxillus involutus,, NC_045203
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Boletales, Paxillaceae, Paxillus rubicundulus,, NC_045204
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Gomphales, Gomphaceae, Turbinellus floccosus,, NC_045218
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Russulaceae, Russula griseocarnosa,, NC_045229
Dikarya, Basidiomycota, Agaricomycotina, Agaricomycetes, Russulales, Russulaceae, Russula subnigricans,, NC_045293
Dikarya, Ascomycota, Pezizomycotina, Pezizomycetes, Pezizales, Morchellaceae, Morchella importuna,, NC_045397
Dikarya, Ascomycota, Pezizomycotina, Eurotiomycetes, Eurotiales, Aspergillaceae, Aspergillus terreus NIH2624,, NT_165950
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_165984
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_165985
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_165987
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_165988
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_165989
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_166002
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_166003
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_166004
Dikarya, Ascomycota, Pezizomycotina, Sordariomycetes, Sordariales, Chaetomiaceae, Chaetomium globosum CBS 148.51,, NT_166006
